 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,0800,+38,85.000000 
 30,0800,+39,85.000000 
 30,0800,+40,85.000000 
 30,0800,+41,75.000000 
 30,0800,+42,65.000000 
 30,0800,+43,60.000000 
 30,0800,+44,55.000000 
 30,0800,+45,50.000000 
 30,0800,+46,45.000000 
 30,0800,+47,45.000000 
 30,0800,+48,55.000000 
 30,0800,+49,55.000000 
 30,0800,+50,55.000000 
 30,0800,+51,60.000000 
 30,0800,+52,60.000000 
 30,0800,+53,60.000000 
 30,0800,+54,60.000000 
 30,0800,+55,60.000000 
 30,0800,+56,60.000000 
 30,0800,+57,60.000000 
 30,0800,+58,60.000000 
 30,0800,+59,60.000000 
 30,0800,+60,60.000000 
 30,0800,+61,60.000000 
 30,0800,+62,60.000000 
 30,0800,+63,60.000000 
 30,0800,+64,55.000000 
 30,0800,+65,50.000000 
 30,0800,+66,45.000000 
 30,0800,+67,40.000000 
 30,0800,+68,40.000000 
 30,0800,+69,40.000000 
 30,0800,+70,40.000000 
 30,0800,+71,45.000000 
 30,0800,+72,50.000000 
 30,0800,+73,55.000000 
 30,0800,+74,55.000000 
 30,0800,+75,60.000000 
 30,0800,+76,60.000000 
 30,0800,+77,65.000000 
 30,0800,+78,70.000000 
 30,0800,+79,70.000000 
 30,1100,+6,80.000000 
 30,1100,+7,80.000000 
 30,1100,+8,80.000000 
 30,1100,+9,80.000000 
 30,1100,+10,80.000000 
 30,1100,+11,80.000000 
 30,1100,+12,80.000000 
 30,1100,+13,80.000000 
 30,1100,+14,75.000000 
 30,1100,+15,70.000000 
 30,1100,+16,65.000000 
 30,1100,+17,65.000000 
 30,1100,+18,60.000000 
 30,1100,+19,60.000000 
 30,1100,+20,65.000000 
 30,1100,+21,70.000000 
 30,1100,+22,80.000000 
 30,1100,+23,80.000000 
 30,1100,+24,80.000000 
 30,1100,+25,80.000000 
 30,1100,+26,80.000000 
 30,1100,+27,80.000000 
 30,1100,+28,80.000000 
 30,1100,+29,80.000000 
 30,1100,+30,80.000000 
 30,1100,+31,85.000000 
 30,1100,+32,90.000000 
 30,1100,+33,90.000000 
 30,1100,+34,90.000000 
 30,1100,+35,85.000000 
 30,1100,+36,85.000000 
 30,1100,+37,85.000000 
 30,1100,+38,75.000000 
 30,1100,+39,65.000000 
 30,1100,+40,60.000000 
