 format: day,hour,forecast,value  location:51_129 Start : 20230101 
3,1100,28,-8
3,1100,29,-8
3,1100,30,-8
3,1100,31,-8
3,1100,32,-9
3,1100,33,-9
3,1100,34,-10
3,1100,35,-9
3,1100,36,-10
3,1100,37,-8
3,1100,38,-5
3,1100,39,-3
3,1100,40,-1
3,1100,41,0
3,1100,42,1
3,1100,43,1
3,1100,44,0
3,1100,45,-1
3,1100,46,-3
3,1100,47,-3
3,1100,48,-4
3,1100,49,-4
3,1100,50,-4
3,1100,51,-4
3,1100,52,-5
3,1100,53,-6
3,1100,54,-5
3,1100,55,-5
3,1100,56,-5
3,1100,57,-5
3,1100,58,-4
3,1100,59,-4
3,1100,60,-4
3,1100,61,-3
3,1100,62,0
3,1100,63,1
3,1100,64,2
3,1100,65,3
3,1100,66,2
3,1100,67,3
3,1100,68,2
3,1100,69,1
3,1100,70,1
3,1100,71,0
3,1100,72,0
3,1100,73,0
3,1100,74,0
3,1100,75,0
3,1100,76,0
3,1400,6,-8
3,1400,7,-9
3,1400,8,-9
3,1400,9,-9
3,1400,10,-8
3,1400,11,-5
3,1400,12,-3
3,1400,13,-2
3,1400,14,-1
3,1400,15,0
3,1400,16,0
3,1400,17,-1
3,1400,18,-3
3,1400,19,-4
3,1400,20,-5
3,1400,21,-6
3,1400,22,-7
3,1400,23,-7
3,1400,24,-7
3,1400,25,-8
3,1400,26,-8
3,1400,27,-8
3,1400,28,-8
3,1400,29,-9
3,1400,30,-9
3,1400,31,-10
3,1400,32,-9
3,1400,33,-10
3,1400,34,-8
3,1400,35,-5
3,1400,36,-3
3,1400,37,-1
3,1400,38,0
3,1400,39,1
3,1400,40,1
3,1400,41,0
3,1400,42,-1
3,1400,43,-3
3,1400,44,-3
3,1400,45,-4
3,1400,46,-4
3,1400,47,-4
3,1400,48,-4
3,1400,49,-5
3,1400,50,-6
3,1400,51,-5
3,1400,52,-5
3,1400,53,-5
3,1400,54,-5
3,1400,55,-4
3,1400,56,-4
3,1400,57,-4
3,1400,58,-3
3,1400,59,0
3,1400,60,1
3,1400,61,2
3,1400,62,3
3,1400,63,2
3,1400,64,3
3,1400,65,2
3,1400,66,1
3,1400,67,1
3,1400,68,0
3,1400,69,0
3,1400,70,0
3,1400,71,0
3,1400,72,0
3,1400,73,0
3,1700,6,-9
3,1700,7,-8
3,1700,8,-5
3,1700,9,-3
3,1700,10,-2
3,1700,11,-1
3,1700,12,0
3,1700,13,0
3,1700,14,-1
3,1700,15,-3
3,1700,16,-4
3,1700,17,-5
3,1700,18,-6
3,1700,19,-7
3,1700,20,-7
3,1700,21,-7
3,1700,22,-8
3,1700,23,-8
3,1700,24,-8
3,1700,25,-8
3,1700,26,-9
3,1700,27,-9
3,1700,28,-10
3,1700,29,-9
3,1700,30,-10
3,1700,31,-8
3,1700,32,-5
3,1700,33,-3
3,1700,34,-1
3,1700,35,0
3,1700,36,1
3,1700,37,1
3,1700,38,0
3,1700,39,-1
3,1700,40,-3
3,1700,41,-3
3,1700,42,-4
3,1700,43,-4
3,1700,44,-4
3,1700,45,-4
3,1700,46,-5
3,1700,47,-6
3,1700,48,-5
3,1700,49,-5
3,1700,50,-5
3,1700,51,-5
3,1700,52,-4
3,1700,53,-4
3,1700,54,-4
3,1700,55,-3
3,1700,56,0
3,1700,57,1
3,1700,58,2
3,1700,59,3
3,1700,60,2
3,1700,61,3
3,1700,62,2
3,1700,63,1
3,1700,64,1
3,1700,65,0
3,1700,66,0
3,1700,67,0
3,1700,68,0
3,1700,69,0
3,1700,70,0
3,2000,6,-3
3,2000,7,-1
3,2000,8,0
3,2000,9,0
3,2000,10,0
3,2000,11,-1
3,2000,12,-2
3,2000,13,-4
3,2000,14,-5
3,2000,15,-6
3,2000,16,-6
3,2000,17,-7
3,2000,18,-7
